字母A
阿杜,#genre#
李健-寂寞如歌,http://em.21dtv.com/songs/60110262.mkv
李健-今生今世遥不可及[新版],http://em.21dtv.com/songs/60100126.mkv
李健-今生今世遥不可及(演唱会),http://em.21dtv.com/songs/60023788.mkv
李健-红豆曲+一生所爱,http://em.21dtv.com/songs/60133791.mkv
李健-紫罗兰,http://em.21dtv.com/songs/60102326.mkv
李健-一往情深的恋人,http://em.21dtv.com/songs/60135353.mkv
李健-一往情深的恋人,http://em.21dtv.com/songs/60053765.mkv
李健-一辈子的十分钟,http://em.21dtv.com/songs/60129223.mkv
李健-你一言 我一语,http://em.21dtv.com/songs/60129224.mkv
李健-父亲写的散文诗,http://em.21dtv.com/songs/60133790.mkv
李健-春风十里不如你,http://em.21dtv.com/songs/60135354.mkv
李健-雨是天空的泪,http://em.21dtv.com/songs/60055696.mkv

李建科,#genre#
李建科 Ⅰ 一念一年,https://vdse.bdstatic.com/ea4ad861c3816ba29b415da2494706a1.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fe5580be73eed99ae2d6da05453b3d79cdba5a663c049f6367ae6ae4bc4fbb1e6#https://vdse.bdstatic.com/ea4ad861c3816ba29b415da2494706a1.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2Fe5580be73eed99ae2d6da05453b3d79cdba5a663c049f6367ae6ae4bc4fbb1e6
李建科-五龙圣境,http://em.21dtv.com/songs/60145223.mkv
李建科-道心,http://em.21dtv.com/songs/60143543.mkv
李建科-过了命的兄弟,http://em.21dtv.com/songs/60143542.mkv
李建科-悟空传 齐天大圣,http://em.21dtv.com/songs/60138822.mkv
李建科-祝福中华,http://em.21dtv.com/songs/60136568.mkv
李建衡-月亮怎能代表我的心,http://em.21dtv.com/songs/60056444.mkv
李建强-我爱的人却不在我身边,http://em.21dtv.com/songs/60044564.mkv
李建衡-女人不该让男人太累,http://em.21dtv.com/songs/60032903.mkv
李建复-归去来兮+龙的传人,http://em.21dtv.com/songs/60097947.mkv
李建强-想要对你说点什么,http://em.21dtv.com/songs/60120622.mkv
李建军+李学勤-中国婚礼祝福曲,http://em.21dtv.com/songs/60079650.mkv
李建军-中国婚礼祝福曲,http://em.21dtv.com/songs/60072809.mkv
李建科-一命二运三风水,http://em.21dtv.com/songs/60131500.mkv
李建科-新新的中国士兵(演唱会),http://em.21dtv.com/songs/60067666.mkv
李建科-我是牛粪你是花,http://em.21dtv.com/songs/60067583.mkv
李建衡-好男人伤得更深,http://em.21dtv.com/songs/60020102.mkv
李建科-当兵要有当兵样,http://em.21dtv.com/songs/60120627.mkv
李建科-当兵就是这么爽,http://em.21dtv.com/songs/60121772.mkv
李建科-当兵就是那么帅,http://em.21dtv.com/songs/60120626.mkv

李克勤,#genre#
李克勤、伍珂玥、贺三、2021中国好声音 - 月半小夜曲 - 2021中国好声音 巅峰之夜,https://cfss.cc/api/kg/0E6B5DFB4C92569FCD4C5886A027AE51.mp4
翦瞳秋 - 李克勤 陳苑淇 - 合久必婚 (女聲部分),https://cfss.cc/api/kg/EDF6DC93CB93C0034164B24E45BA9021.mp4
李克勤、黄伊汶 - 爱情勇敢 - 《憨夫成龙》电视剧主题曲,https://cfss.cc/api/kg/2071A80A727E008F567820E69328B6BA.mp4
李克勤、黄伊汶 - 来到今天 - 2002李克勤情情塔塔演唱会KTV版,https://cfss.cc/api/kg/6DE2F442552AC2FA1E3FC9551198C661.mp4
口喜口合 - 【超清晰】 李克勤 - 红日  杨采妮  1992  经典  MV,https://cfss.cc/api/kg/5FE45C45261471151619E630B7C0301B.mp4
李克勤 - 晚风心里吹 - 梦幻西游女儿村门派曲,https://cfss.cc/api/kg/915DDE7695D1084D65855E07F560BBD8.mp4
李克勤、姚宇笙、梁玉莹、茹今 - 护花使者 - 2022中国好声音 第11期,https://cfss.cc/api/kg/EC9F533B249034BE71F86EE94801036E.mp4
李克勤 - 红日 - 时光音乐会 第1期,https://cfss.cc/api/kg/BA79A717433697D645C85FF6293C7D84.mp4
李克勤 - 护花使者,https://cfss.cc/api/kg/EDC124E9C5E25B272E2814A81C4D9AC1.mp4
李克勤 - 一生不变 - 现场版,https://cfss.cc/api/kg/99E145F2955249FFA3EDA8F44D9F8BDC.mp4
李克勤 - 一生不变,https://cfss.cc/api/kg/CDA909020107DF877DAFA6F0FD47B3B1.mp4
李克勤 - 旧欢如梦 - KTV版,https://cfss.cc/api/kg/FCFD567A7217BBC6286418A5F3021D3F.mp4
李克勤、王赫野 - 秒针 - 2021中国好声音 国庆晚会,https://cfss.cc/api/kg/91CE635385376AD8D0AD1CC96CD62429.mp4
李克勤、梁玉莹 - 飞花 - 2022中国好声音 巅峰之夜,https://cfss.cc/api/kg/B8C28C316003AD47DDC1D54F7DA07506.mp4
李克勤、王赫野 - 秒针 - 2021中国好声音 国庆晚会,https://cfss.cc/api/kg/91CE635385376AD8D0AD1CC96CD62429.mp4
李克勤、王赫野 - 秒针,https://cfss.cc/api/kg/7F40505EE60259FAA6EDAE8ECC5A86ED.mp4
李克勤、黄贯中 - 大地 - 现场版,https://cfss.cc/api/kg/F98565C73182AAA200AA2D4FD632D7D1.mp4
李克勤 - 晚风心里吹 - 梦幻西游女儿村门派曲,https://cfss.cc/api/kg/915DDE7695D1084D65855E07F560BBD8.mp4
你好_竹子 - 《红日》- 李克勤,https://cfss.cc/api/kg/C3C080D783FCB03AA840F01F61F383E8.mp4
李克勤+梁荣忠-恋爱大过天,http://em.21dtv.com/songs/60026999.mkv
李克勤-缱绻星光下,http://em.21dtv.com/songs/60034340.mkv
李克勤-球迷奇遇记,http://em.21dtv.com/songs/60035810.mkv
李克勤-三千零一夜,http://em.21dtv.com/songs/60037285.mkv
李克勤-龙须糖,http://em.21dtv.com/songs/60146386.mkv
李克勤-谁最爱你,http://em.21dtv.com/songs/60145217.mkv
李克勤+6号-黑胶,http://em.21dtv.com/songs/60143534.mkv
李克勤-失魂记(MTV),http://em.21dtv.com/songs/60143533.mkv
李克勤-偶尔平凡,http://em.21dtv.com/songs/60137697.mkv
李克勤+陈冰-大雨,http://em.21dtv.com/songs/60136561.mkv
李克勤+王铭言-月半小夜曲 护花使者,http://em.21dtv.com/songs/60122840.mkv
李克勤-谢谢你的 一起走过的日子,http://em.21dtv.com/songs/60118662.mkv
李克勤-在一起却很寂寞,http://em.21dtv.com/songs/60111961.mkv
李克勤-给自己的情书,http://em.21dtv.com/songs/60112745.mkv
李克勤-这么深爱你的只有我,http://em.21dtv.com/songs/60092800.mkv
李克勤-没有你赢了世界又如何,http://em.21dtv.com/songs/60028843.mkv
李克勤-爱是永恒,http://em.21dtv.com/songs/60120607.mkv
李克勤-梦如欢旧旧欢如梦(演唱会),http://em.21dtv.com/songs/60076676.mkv
李克勤-哭过笑过爱过痛过,http://em.21dtv.com/songs/60110268.mkv
李克勤-当我知道你们相爱,http://em.21dtv.com/songs/60118661.mkv
李克勤-天天都是情人节(演唱会),http://em.21dtv.com/songs/60042130.mkv
李克勤-世界末日的早上(演唱会),http://em.21dtv.com/songs/60039276.mkv
李克勤-如果你知我苦衷(演唱会),http://em.21dtv.com/songs/60036899.mkv
李克勤-九月中的陌生人(无原唱),http://em.21dtv.com/songs/60024365.mkv
李克勤+罗金荣+钟乐+王铭言-红日,http://em.21dtv.com/songs/60122841.mkv
李克勤-不知不觉爱上你,http://em.21dtv.com/songs/60011787.mkv
李克勤-不知不觉爱上你(演唱会),http://em.21dtv.com/songs/60011786.mkv
李克勤-爱您不需要理由,http://em.21dtv.com/songs/60092795.mkv
李克勤-只懂得对你好,http://em.21dtv.com/songs/60058399.mkv
李克勤-一生不爱别人,http://em.21dtv.com/songs/60053513.mkv
李克勤-一生不爱别人(演唱会),http://em.21dtv.com/songs/60053512.mkv
李克勤-越开心越寂寞,http://em.21dtv.com/songs/60065440.mkv
李克勤-一个也不能少,http://em.21dtv.com/songs/60128085.mkv
李克勤-一个都不能少,http://em.21dtv.com/songs/60126995.mkv

李玲玉,#genre#
李玲玉-女儿情,http://vd4.bdstatic.com/mda-jiqh0kcd7kgpwnmb/sc/mda-jiqh0kcd7kgpwnmb.mp4
李玲玉 - 美人吟 - 《孝庄秘史》电视剧片尾曲,https://cfss.cc/api/kg/1C9C61A22F99B30E1A961B3110AAEAF1.mp4
李玲玉 - 女儿情 - 安徽卫视国剧盛典现场 15/01/01,https://cfss.cc/api/kg/ECE840114EE3014C13C7E5B239E8E551.mp4
李玲玉 - 女儿情 - KTV版,https://cfss.cc/api/kg/0C9268F784416C743690B1C460959D7C.mp4
李玲玉 - 美人吟 - 2019精彩音乐汇现场,https://cfss.cc/api/kg/EF83EF62855C91435ADD2E324236A669.mp4
李玲玉 - 有关爱的事情 - KTV版,https://cfss.cc/api/kg/5CBD054EE176A19C28EB414E5ADA8A82.mp4
李玲玉 - 粉红色的回忆 - 2023江苏卫视元宵晚会现场,https://cfss.cc/api/kg/C2DA02B7A58C6A2F4A73857F93D61EF9.mp4
李玲玉、包胡尔查 - 无边的孤单 - 《泪痕剑》电视剧片尾曲,https://cfss.cc/api/kg/DAE10AD7BC4DC26E1926869C27561802.mp4
李玲玉-江南吟,http://em.21dtv.com/songs/60143551.mkv
李玲玉+尤泓斐-美人吟,http://em.21dtv.com/songs/60136578.mkv
李玲玉-粉红色的回忆,http://em.21dtv.com/songs/60136577.mkv
李玲玉-牧野情歌,http://em.21dtv.com/songs/60136576.mkv
李玲玉-山寨相亲,http://em.21dtv.com/songs/60136575.mkv
李玲玉-天竺少女,http://em.21dtv.com/songs/60136574.mkv
云飞+李玲玉-窗外,http://em.21dtv.com/songs/60136221.mkv
李玲玉-沈阳啊 沈阳我的故乡,http://em.21dtv.com/songs/60088035.mkv
李玲玉-只想要你的一份牵挂,http://em.21dtv.com/songs/60058479.mkv
李玲玉-有我有你有梦还有天,http://em.21dtv.com/songs/60089345.mkv
李玲玉-有你有我有梦还有天(演唱会),http://em.21dtv.com/songs/60055247.mkv
李玲玉-太阳最红毛主席最亲,http://em.21dtv.com/songs/60088034.mkv
李玲玉-只想要你一份牵挂,http://em.21dtv.com/songs/60089343.mkv
李玲玉-只要你一份牵挂,http://em.21dtv.com/songs/60089344.mkv
李玲玉-一缕情丝一场梦,http://em.21dtv.com/songs/60116013.mkv
李玲玉-每次当我想起你,http://em.21dtv.com/songs/60124088.mkv

李荣浩,#genre#
李荣浩、张艺雯、蔡子伊、Li-2c(李楚楚) - 时间里的飞人 - 2022中国好声音 第12期,https://cfss.cc/api/kg/E71D46B4CAFF231E969762C6D4AEEBE3.mp4
李荣浩、张艺雯、蔡子伊、Li-2c(李楚楚) - 时间里的飞人 - 2022中国好声音 第12期,https://cfss.cc/api/kg/E71D46B4CAFF231E969762C6D4AEEBE3.mp4
李荣浩 - 乌梅子酱 - 2022-2023浙江卫视美好跨年夜现场,https://cfss.cc/api/kg/1202D17E491B05CDB09A2C124A8A51FA.mp4
李荣浩 - 年少有为,https://cfss.cc/api/kg/98587F0FC961606FDCC8D114FDF2B390.mp4
李荣浩 - 乌梅子酱,https://cfss.cc/api/kg/AE154CFB7C8D9889D095B25EA67AF1DA.mp4
李荣浩、美好的时光 - 海浪 - 美好的时光 第6期,https://cfss.cc/api/kg/DE8B418FE718B1E69012E446F95985E3.mp4
李荣浩 - 不将就 - 《何以笙箫默》电影片尾曲,https://cfss.cc/api/kg/FFA1A6F96DB8ADE9C8ECF31F5F8546AF.mp4
李荣浩 - 李白,https://cfss.cc/api/kg/CDAFCF775CF4452F264131EA645DF52C.mp4
李荣浩 - 模特,https://cfss.cc/api/kg/A04B91425D66F37D3072CA27170522A9.mp4
李荣浩、中国好声音 - 慢冷 - 2022中国好声音 第1期,https://cfss.cc/api/kg/5A61FE2F7CD649CC81DD8EA1CE862C28.mp4
李荣浩 - 麻雀,https://cfss.cc/api/kg/93C73634671AA94C9FBE956651D2F3DB.mp4
李荣浩、李荣浩战队12强、2019中国好声音 - 年少有为 - 2019中国好声音巅峰之夜,https://cfss.cc/api/kg/2FF4206EF64173578ABA38AA025A0B9E.mp4
李荣浩、于毅、王俊凯 - 爸爸妈妈 - 2020年中央电视台春节联欢晚会,https://cfss.cc/api/kg/449660D4C3C95F84CA73CCB3FAC414EE.mp4
月下獨酌 - 网络歌手出新歌，王靖雯比李荣浩还李荣浩，洗脑热曲旋律好耳熟,https://cfss.cc/api/kg/9926EF194778440C07D6B77A94A0067B.mp4
陈学冬、李荣浩、跨界歌王 - 不再见 - 跨界歌王第三季 第12期,https://cfss.cc/api/kg/8768102A0CF5002A1CAEF89B5383F873.mp4
聚了散了 - 震惊评委的原创歌曲，李荣浩激动到揉掉歌词,https://cfss.cc/api/kg/5D787527DEF245B9786B27C6E8BEA92D.mp4
人丑网速慢 - 李荣浩不将就MV 电影《何以笙箫默》片尾曲版,https://cfss.cc/api/kg/5667227EF15425B8BE2BE6ACA72A4D36.mp4
李荣浩、于毅、王俊凯 - 爸爸妈妈 - 2020年中央电视台春节联欢晚会,https://cfss.cc/api/kg/449660D4C3C95F84CA73CCB3FAC414EE.mp4
依然Super - 【MV】电影《你的婚礼》主题曲《不遗憾》MV 李荣浩献唱释怀十五年情深,https://cfss.cc/api/kg/E8FFE2EA30EAD42FB283634D1B023F15.mp4
龙哥·Duang - 李荣浩献唱《你的婚礼》主题曲《不遗憾》MV,https://cfss.cc/api/kg/0631DB02321962DD151718861A3B67E3.mp4
唐三 - 听哭！李荣浩动情演绎，电影《你的婚礼》主题曲《不遗憾》MV曝光,https://cfss.cc/api/kg/49EBB360F8BAC8551226B70F917B832A.mp4
赞赞自己 - 【许光汉×章若楠】我想再问你一次，你真的不遗憾吗，不   遗憾【张远-嘉宾×特别邀请-橘子妹/李荣浩-不遗憾/你的婚礼】,https://cfss.cc/api/kg/3DF7D60EDDF0B9047068D05AD847F3EE.mp4
李荣浩-祝你幸福,http://em.21dtv.com/songs/60146411.mkv
李荣浩+闫峻-演员和歌手,http://em.21dtv.com/songs/60145238.mkv
李荣浩+张泽-内疚,http://em.21dtv.com/songs/60145237.mkv
李荣浩-歌谣,http://em.21dtv.com/songs/60145236.mkv
李荣浩-我看着你的时候,http://em.21dtv.com/songs/60145235.mkv
李荣浩-如果有一天,http://em.21dtv.com/songs/60145234.mkv
我们白着呢+李荣浩-龙卷风,http://em.21dtv.com/songs/60145151.mkv
李荣浩-裙姊,http://em.21dtv.com/songs/60143563.mkv
张樊-李荣浩遇上李清照,http://em.21dtv.com/songs/60143399.mkv
李荣浩-就这样,http://em.21dtv.com/songs/60138835.mkv
李荣浩-嗯,http://em.21dtv.com/songs/60137734.mkv
李荣浩-李白(DJ啊纹 Mix),http://em.21dtv.com/songs/50000173.mkv
李荣浩-快让我在雪地上撒点儿野,http://em.21dtv.com/songs/60107799.mkv
李荣浩-不将就,http://em.21dtv.com/songs/60113645.mkv

李圣杰,#genre#
李圣杰-痴心绝对,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
李圣杰-痴心绝对,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
李圣杰 - 最近,https://cfss.cc/api/kg/DFAE68CBECCA72A1513CE531C4DC3CEE.mp4
李圣杰 - 手放开,https://cfss.cc/api/kg/007F8677C59310951C576CD3851C63FC.mp4
李圣杰 - 痴心绝对,https://cfss.cc/api/kg/5FADFF172D5F500025104EF7B8F6B27E.mp4
李圣杰、林隆璇 - 你那么爱她 - 《土地》电视剧片头曲,https://cfss.cc/api/kg/452D19E74053EAADA7AD074C3A8A8686.mp4
李圣杰 - 手放开 - 现场版,https://cfss.cc/api/kg/C3519D64AD1EF6D25BE7F109A0BDD88F.mp4
李圣杰 - 痴心绝对 - 天下有情人 2019七夕特别节目,https://cfss.cc/api/kg/78228EB6C3752C1393C7261521DC0B92.mp4
李圣杰 - 手放开 - 手放开,https://cfss.cc/api/kg/B5D98288A2785E96B48C60B58BB51B1C.mp4
泪已成海 - 李圣杰《每次都想呼喊你的名字》，林俊杰已经被折服了,https://cfss.cc/api/kg/82F9E5A52CA805952258757FA70B32C8.mp4
滴答滴 - 李圣杰现场再唱《你那么爱他》当年的手机铃声！,https://cfss.cc/api/kg/EE6B14F81B1CA00CD0DA56FBFDEBB942.mp4
李圣杰 - 你那么爱她 - 现场版,https://cfss.cc/api/kg/318DCC1FBB4F76BFE3FB06D3ABD6BFE3.mp4
半岛茶茶 - 【吴雨霏 李圣杰】《明知做戏》重置版,https://cfss.cc/api/kg/358C75116980E569BB802777B5A0D7D8.mp4
李圣杰 - 远走高飞,https://cfss.cc/api/kg/E0C3995F6D4BCFF683371BBFDA1F6E16.mp4
小狐 - 李圣杰《手放开》（围炉音乐会）,https://cfss.cc/api/kg/42546A6334C9EF6569165F8934E72BC4.mp4
李圣杰 - 手放开 & 关于你的歌 & 你们要快乐 2013全台第义大跨年晚会 现场版 12/12/31,https://cfss.cc/api/kg/A8AF67F6D8242B000AE144259EB2CE68.mp4
李圣杰 - 很想说,https://cfss.cc/api/kg/6DA05BB6225D317D858A7D72DB61A176.mp4
李圣杰 - 最近 - 漫画版,https://cfss.cc/api/kg/104CC97B2679F39E5D3FBDAE3432110D.mp4
李圣杰 - 如果你爱他 - KTV版,https://cfss.cc/api/kg/7EA740E80135C7DCFAC4ACD7125ECDB6.mp4
在音乐之河中闪耀 - 李圣杰《你那么爱她》[全球中文音乐榜上榜],https://cfss.cc/api/kg/ADD8E4FA53EBD00FD72BF8E55A8A428F.mp4
李圣杰、林隆璇 - 你那么爱她 - 《土地》电视剧片头曲,https://cfss.cc/api/kg/452D19E74053EAADA7AD074C3A8A8686.mp4
李圣杰-痴心绝对,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
李圣杰-痴心绝对,http://vodcdn.video.taobao.com/oss/ali-video/f2b27944f9960f3dbb2c6dd6c4679747/video.m3u8
张玉华+李圣杰-是你决定我的伤心,http://em.21dtv.com/songs/60039465.mkv
李圣杰-亲爱妹妹的眼睛,http://em.21dtv.com/songs/60034563.mkv
李圣杰-抓爱情的凶手,http://em.21dtv.com/songs/60059407.mkv
李圣杰-原谅我没有说,http://em.21dtv.com/songs/60056004.mkv

李玟,#genre#
想念你-李玟,http://em.21dtv.com/songs/60117819.mkv
刀马旦-李玟,http://em.21dtv.com/songs/60117818.mkv
CoCo李玟 - 自己 - 《花木兰》电影主题曲2020版,https://cfss.cc/api/kg/C998EC285B26CBFD036B945621DA6C68.mp4
CoCo李玟、王泽鹏 - 永不失联的爱 - 2022中国好声音 巅峰之夜,https://cfss.cc/api/kg/1E9FFF4ECE7219F192DB8F0D26C1D1B2.mp4
CoCo李玟 - 她在睡前哭泣,https://cfss.cc/api/kg/1FF16D51623BF72C2D3CFFDD06B799A7.mp4
CoCo李玟 - 真想见到你,https://cfss.cc/api/kg/DF0E0C87952B7ED3876783DF4AEFEFFF.mp4
CoCo李玟 - 差不多先生 98演唱会,https://cfss.cc/api/kg/7EE53CCBF026674A9663CCF377FB181D.mp4
CoCo李玟 - 魔镜,https://cfss.cc/api/kg/CB3010593B85A056D75C72A7C2FD4167.mp4
CoCo李玟 - 好心情 - 2001央视春节联欢晚会,https://cfss.cc/api/kg/8096F9324D4201F1789A5A6614DC9C6E.mp4
CoCo李玟 - DO YOU WANT MY LOVE,https://cfss.cc/api/kg/054B5E5F00379B5E16BA04860AA6E218.mp4
CoCo李玟 - 好心情,https://cfss.cc/api/kg/A8485B750F5321EB52279A2E419179F8.mp4
CoCo李玟 - So Crazy,https://cfss.cc/api/kg/A7162DCC2F3775F87A648DD836506848.mp4
CoCo李玟 - 好心情,https://cfss.cc/api/kg/9F5AF4AD2AC9192161A4A33BAD589936.mp4
李玟-你在我心上,http://em.21dtv.com/songs/60032475.mkv
李玟-I Will Survive Survivor Run The World,http://em.21dtv.com/songs/60120637.mkv
李玟-Medley 喜气洋洋 宝贝对不起 Sha La La,http://em.21dtv.com/songs/60125709.mkv
李玟-I Just Wanna Marry You,http://em.21dtv.com/songs/60108578.mkv
妥云福+罗熙杰+李玟-Stuk On You 宝贝对不起,http://em.21dtv.com/songs/60125365.mkv
李玟-Bad Romance,http://em.21dtv.com/songs/60125708.mkv
李玟+Ne Yo-Earth Song,http://em.21dtv.com/songs/60120640.mkv
李玟-想你的365天,http://em.21dtv.com/songs/60116920.mkv
李玟-Stay With Me,http://em.21dtv.com/songs/60119664.mkv
李玟-BAD_ROMANCE,http://em.21dtv.com/songs/60120636.mkv
Double K+李玟雨-Green wave,http://em.21dtv.com/songs/60134667.mkv
李玟-月光爱人,http://em.21dtv.com/songs/60120639.mkv
李玟-月光爱人,http://em.21dtv.com/songs/60116921.mkv
李玟-想你的三百六十五天,http://em.21dtv.com/songs/60049107.mkv
李玟-What's Up,http://em.21dtv.com/songs/60119665.mkv
李玟-Price Tag,http://em.21dtv.com/songs/60118683.mkv
李玟-真情人,http://em.21dtv.com/songs/60116922.mkv
李玟-一千个挚爱的理由,http://em.21dtv.com/songs/60091330.mkv
李玟-我依然是你的情人,http://em.21dtv.com/songs/60046650.mkv
李玟-我依然是你的情人(演唱会),http://em.21dtv.com/songs/60046649.mkv
李玟+萧敬腾+郎朗-如果时间只剩一秒,http://em.21dtv.com/songs/60119667.mkv
李玟-刀马旦,http://em.21dtv.com/songs/60117818.mkv
李玟-滴答滴,http://em.21dtv.com/songs/60125711.mkv
李玟-爱在八十五摄氏度,http://em.21dtv.com/songs/60009156.mkv
李玟-要如何让你明白,http://em.21dtv.com/songs/60091341.mkv
李玟-一辈子都要相信,http://em.21dtv.com/songs/60091332.mkv
李玟-我的快乐不为谁,http://em.21dtv.com/songs/60045135.mkv
李玟-我的爱陪你到老,http://em.21dtv.com/songs/60045007.mkv
李玟-她在睡觉前哭泣,http://em.21dtv.com/songs/60091334.mkv
李玟-是你是我的自由,http://em.21dtv.com/songs/60039473.mkv
李玟-给电影人的情书(演唱会),http://em.21dtv.com/songs/60018479.mkv
李玟-别让我真爱上你,http://em.21dtv.com/songs/60010666.mkv
李玟-不能给你的温柔,http://em.21dtv.com/songs/60088031.mkv
李玟-爱你是我的自由,http://em.21dtv.com/songs/60007966.mkv
李玟-最美丽的珍珠,http://em.21dtv.com/songs/60088032.mkv
李玟-心已没有空位,http://em.21dtv.com/songs/60091336.mkv

李宇春,#genre#
李宇春-零点五英里(演唱会),http://em.21dtv.com/songs/60027451.mkv
混蛋我想你-李宇春,http://em.21dtv.com/songs/60116899.mkv
李宇春 - 下个,路口,见,https://cfss.cc/api/kg/8528EBF4EC545D9BAF9118972C24411A.mp4
李宇春 - 下个，路口，见 - 北京卫视2022环球跨年冰雪盛典,https://cfss.cc/api/kg/30B13A137DDD96860F4FFDB6C5EF471E.mp4
李宇春 - 和你一样,https://cfss.cc/api/kg/91CF05E5B4D2E3148B82724176A3C223.mp4
